"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"2008541572078457008","https://t.co/xguIYpMt7M https://t.co/nZo2YQce7Q","zxx","Retweet","Markaz Al-Imam At-Tahawee","attahawee","694","0","6","0","7","0","2026-01-06 16:10:02","https://x.com/attahawee/status/2008541572078457008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","https://markaztahawee.com/2025/02/16/how-the-muslim-should-enter-the-month-of-ramadhaan-and-the-guidance-of-the-salaf-with-regard-to-entering-this-month/","photo","https://pbs.twimg.com/media/G9_F6fZXQAAjkfQ.jpg"
"2006887276119253450","শবে মি'রাজ কি উদযাপন করা উচিত আর এর সাথে সম্পর্কিত কি নির্দিষ্ট কোনো ‘ইবাদত আছে?

ইমাম ‘আব্দুল আযীয বিন বায (রাহিমাহুল্লাহ)

https://t.co/wm2zI6ZoEG https://t.co/vPotuX6iZS","bn","Retweet","Markaz Al-Imam At-Tahawee","attahawee","849","0","12","0","11","1","2026-01-02 02:36:27","https://x.com/attahawee/status/2006887276119253450","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","https://markaztahawee.com/2024/01/28/is-the-israa-wal-miraaj-to-be-celebrated/","photo","https://pbs.twimg.com/media/G9nlVv2WgAAEpr8.jpg"
"2006683357405454618","“We Need a Ramadhaan!”– By Abu Uwais ‘Abdullah ‘Alee (rahimahullaah)

https://t.co/3HcQJUw2OA","hi","Retweet","Markaz Al-Imam At-Tahawee","attahawee","2085","0","17","1","19","5","2026-01-01 13:06:09","https://x.com/attahawee/status/2006683357405454618","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","https://youtu.be/PfBxEJ3K3a8","",""
"2005927641568665798","দশম দারস

মানহাজুস সালিকীন (ফিক্বহ)
লেখক: শাইখ আব্দুর রহমান নাসির আস-সা'দী 

https://t.co/pk9BRZKBA3","bn","Retweet","Markaz Al-Imam At-Tahawee","attahawee","1203","0","7","0","4","0","2025-12-30 11:03:12","https://x.com/attahawee/status/2005927641568665798","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","https://youtu.be/eaa1tlbrtYE?si=ocENbIYYCM5NZ-UZ","",""
"2005926569454215273","ইসলামে মৃত্যু থেকে দাফন পর্যন্ত জানাযার বিধান সম্পর্কিত একটি সহজ নির্দেশিক

লেখক: আবু খাদীজাহ আবদুল-ওয়াহিদ আলাম

https://t.co/lRxP25a1xA https://t.co/PuMyRNYuEe","bn","Retweet","Markaz Al-Imam At-Tahawee","attahawee","1681","1","12","0","14","1","2025-12-30 10:58:57","https://x.com/attahawee/status/2005926569454215273","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","https://markaztahawee.com/2025/12/28/simple-funeral-guide/","photo","https://pbs.twimg.com/media/G9Z7lErXwAAFoXR.jpg"
"799385343908724737","Ibn Taymiyyah: ""How many are those who seek highness whilst this pursuit only increases them in lowliness."" السياسة الشرعية (p. 237).","und","Retweet","Abu Iyaad","AbuIyaadSP","","2","343","2","354","30","2016-11-18 00:54:52","https://x.com/AbuIyaadSP/status/799385343908724737","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2003142075521413502","উসমান-এর আযান রাদ্বিয়াল্লাহু আনহু

বায়ান তালবীস আল-হাজাওয়িরাহ

আহলুস সুন্নাহর অতীত ও বর্তমান যুগের আলেমদের তাহক্বীক্বের আলোকে ইয়াহইয়া আল-হাজুরী এবং তার হাদ্দাদী অনুসারীদের দাবির বিরুদ্ধে উসমান (রাদ্বিয়াল্লাহু আনহু)-এর প্রতিরক্ষা

https://t.co/6qWW9t0D88

@AbuIyaadSP https://t.co/9GZXTHjEqn","bn","Retweet","Markaz Al-Imam At-Tahawee","attahawee","722","1","9","0","12","2","2025-12-22 18:34:22","https://x.com/attahawee/status/2003142075521413502","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","https://markaztahawee.com/2025/12/22/regarding-the-adhan-of-uthman/","photo","https://pbs.twimg.com/media/G8yXGRsW8AAMTPO.jpg"
"1998011515488620602","Alhamdulillāh, we have completed the study of 'Manhajus Salaf as-Salih wa' Hajatul Ummati Ilayhi' of Shaykh Sālih Al-Fawzān (hafizahullāh).

May Allāh reward the author, the explainer, the translator and the learners with good in this life and the next. https://t.co/ERyUOSHwTf","ro","Retweet","Markaz Al-Imam At-Tahawee","attahawee","1118","0","9","0","19","2","2025-12-08 14:47:21","https://x.com/attahawee/status/1998011515488620602","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/G7pc4kdXsAAAuKK.jpg"
"1995847952124780749","SOUTH ASIA CYCLONE & MONSOON APPEAL

UK & INTERNATIONAL BANK TRANSFERS

💥(UK) Santander
Sc: 09 01 29
Acc No: 20 27 46 90
Acc Name: City Centre Dawah

💥International Bank Account Number (IBAN)
GB88ABBY09012920274690

💥SWIFTBIC: ABBYGB2LXXX

PayPal Link 🔗
https://t.co/XFF4bbU32e

DonorBox Link 🔗 
https://t.co/Fky5GKyWDh

Ref: SLFloodAppeal","en","Retweet","City Centre Da'wah","CCDawah","2264","0","21","0","12","1","2025-12-02 15:30:07","https://x.com/CCDawah/status/1995847952124780749","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/G7KtINaWYAAtBVB.jpg"
"1998293393286594580","সালিহ বিন মিহরান আশ-শায়বানী (রাহিমাহুল্লাহ) বলেছেন:

“কোনো কারিগর তার সরঞ্জাম ব্যতীত তার কারিগরি চর্চা করতে পারে না আর ইসলামের সরঞ্জাম হলো ইলম।”

উৎস: ত্বাবাক্বাত আল-মুহাদ্দিসীন বি-আসবাহান (২/২১৬) (পৃ. ২৬) https://t.co/6qwULtDAjy","bn","Retweet","Markaz Al-Imam At-Tahawee","attahawee","561","0","7","0","8","0","2025-12-09 09:27:26","https://x.com/attahawee/status/1998293393286594580","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/G7tdQGMWUAAK-9c.jpg"
