"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"1991195515774816352","Is This Your Thanks to Allah? https://t.co/N9W7IPuqBs","en","Retweet","Salah al-Iranee","SalahIranee","6222","0","73","0","313","56","2025-11-19 19:23:00","https://x.com/SalahIranee/status/1991195515774816352","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G6E8g43XgAAZ_wT.jpg"
"1991137960863936531","Wallahi an unforgettable journey! From Kuwait to Makkah, it was truly beautiful! and that is the same sentiment anyone who attended has. The many sittings, whether with the people of knowledge or the students of knowledge or just the many brotherly sittings over good food or coffee, the whole occasion was monumental and hugely beneficial for the soul!

It brings to mind the statement of Imām Ibnil Qayyim:

“Keeping the company of the righteous transforms you from six states to six others:
1.From doubt to certainty.
2.From showing off (riyā’) to sincerity.
3.From heedlessness to remembrance (dhikr).
4.From desiring the worldly life to desiring the Hereafter.
5.From arrogance to humility.
6.From bad intention to genuine sincere naṣīḥah.”

(Ighāthat al-Lahfān 1/136)

May Allah return us for many more!","en","Retweet","Abu Hakeem Bilal","AbuHakeemBilal","22066","8","117","0","313","31","2025-11-19 15:34:18","https://x.com/AbuHakeemBilal/status/1991137960863936531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1989661364613427348","The Muslims performed the Prayer for Rain in Saudi Arabia 🇸🇦 on Thursday 13th and it rained Saturday 15th. 

Alhamdu lillah. 

May Allah bless the Muslims in Palestine, Sudan and worldwide with safety and ease. https://t.co/KcJYBMU7r1","en","Retweet","Hikmah Publications","hikmahpubs","32836","28","252","3","1400","84","2025-11-15 13:46:50","https://x.com/hikmahpubs/status/1989661364613427348","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1989661298804568064/vid/avc1/720x1280/XIT4iiS4MLTwfjG_.mp4?tag=21"
"1987805711569387837","Effects of Sincere Seeking of Knowledge

Al-Hasan Al-Basri, may Allah have mercy upon him, said: “When a man used to seek knowledge, it did not take long before (the effect) was seen on his eyesight, his fear of Allah, his tongue, his hands, his prayer and his abstinence from the lawful but unnecessary worldly things”.

Reported by Imaam Ad-Darimi 385","en","Retweet","Salafi Dawah Manchester","salafidawahmcr","3712","0","61","0","117","25","2025-11-10 10:53:07","https://x.com/salafidawahmcr/status/1987805711569387837","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/G5YawjNX0AAy1Vu.jpg"
"1962056198456262767","We visited Dallori Balla, a remote village in Swabi where landslides caused by the floods killed 37 villagers, including 13 members of one household
We found a young boy there that constantly sits on the rubble of his house where all of his family perished, may Allāh bless him

PayPal 🔗 
https://t.co/nac5MyGfVz
DonorBox 🔗 
https://t.co/1OruTClayx","en","Retweet","City Centre Da'wah","CCDawah","2383","2","21","0","21","1","2025-08-31 10:33:45","https://x.com/CCDawah/status/1962056198456262767","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video, photo","https://video.twimg.com/amplify_video/1962055005508145152/vid/avc1/2160x3840/3Pv3nqF20ZEyGebO.mp4?tag=21
https://pbs.twimg.com/media/Gzqeoc_XEAAD63t.jpg
https://pbs.twimg.com/media/GzqeodFXIAA2WPE.jpg"
"1956198906045325505","If we truly understood what Allāh prepared in Paradise &amp; Hell, we wouldn’t tire of striving, nor let sleep distract us. The Prophet ﷺ marvelled: how can one sleep while fleeing Hell or seeking Jannah? https://t.co/BpZ34B4bad","en","Retweet","Abu Tasneem Mushaf","Aboo_Tasneem","9788","1","130","0","221","49","2025-08-15 06:38:58","https://x.com/Aboo_Tasneem/status/1956198906045325505","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/GyXQidYWUAIdig3.jpg"
"1947963261011267933","The West must dismantle the Muslim Brotherhood in full, not just monitor it, not just debate it. Dissolve it. Shut down its networks, charities, and political fronts.

Countries like Ireland, the UK, the US, France, and Germany must follow the example set by the UAE and Jordan. These aren’t just foreign policy moves, they’re acts of national defense.

Every day the Muslim Brotherhood is allowed to operate is a day it recruits, infiltrates, and rewrites the rules from within. This is not an organization with a place in civil society. It is a threat engineered to exploit it.

The UAE labeled the Muslim Brotherhood a terrorist organization and removed it from every institution, educational, religious, financial, and civic. Jordan went even further: the Brotherhood formally dissolved itself after losing all political and legal ground. These were not gestures. They were deliberate state decisions to eliminate the roots of radicalism before they could bloom into violence.

The same clarity is needed across the West, before the same patterns take hold in new soil…","en","Retweet","أحمد شريف العامري","ahhmedshh","52984","84","858","70","2511","150","2025-07-23 13:13:27","https://x.com/ahhmedshh/status/1947963261011267933","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1945822372159701152","Yasir Qadhi didn’t dismantle any myth, he only dismantled his credibility &amp; integrity. 

By his own admission, after immersing himself in Western institutions, he began to experience doubts about his faith.

The romanticization of Orientalism raises serious concerns &amp; questions.","en","Retweet","GT Masjid Dawah Cent","gtdawahcenter","38493","14","112","1","540","106","2025-07-17 15:26:19","https://x.com/gtdawahcenter/status/1945822372159701152","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1932562216282169516","Please keep our dear sister and her family @Abumusa_TaahirB in your adiyaat. Our sister has been a positive influence and teacher to our youth and diligent in supporting the Salafis.  May Allah grant her a speedy and complete recovery with safety and wellbeing. https://t.co/2zLJXdF6Jw","en","Retweet","Hamzah Abdurazzaaq","abdurazzaaq","3883","3","55","2","110","5","2025-06-11 01:15:12","https://x.com/abdurazzaaq/status/1932562216282169516","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GtHXFt1WsAA_7qy.jpg"
"1931155181976031233","People who object to Hajj permits & government limitations on who can make Hajj each year...

LOOK at images of the Ka'bah on this day (the 10th of Thul-Hijjah) with your own eyes & put your emotions aside & contemplate objectively what it would mean for this level of crowding to be DOUBLED or TRIPLED, because of no limits or regulations. Consider your parents or grandparents are in the middle of the crowd. 

The harm would be great; deaths & injuries would increase significantly, and you vocal critics of the Muslim leaders would be the first to say, ""WHY AREN'T THEY DOING ANYTHING ABOUT THIS!?""

We ask Allah to aid the Muslim leaders in facilitating Hajj for the Muslims, in safety & good health, and to reward them for their great efforts.","en","Retweet","Moosaa Richardson أبو العباس موسى الطويل","1MMeducation","12962","8","120","3","290","24","2025-06-07 04:04:09","https://x.com/1MMeducation/status/1931155181976031233","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/GszW07yXwAAk82E.jpg"
