"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"2012428718040330263","Seems like the younger brother of Mullah Dadullah (called Akhtar Mansoor Dadullah) was not like Mullah Dadullah.

Mullah Umar hated Mansoor Dadullah and kicked him out of Waziristan for spilling blood in 2007/2008.

OBL also warned against Mansoor Dadullah being oppressive. https://t.co/hk7fQJ4zj5","en","Origin","Abu Hafs al-Khorasani ابوحفص الخراساني","AbuHafsAfghan","281","1","0","0","4","4","2026-01-17 09:36:10","https://x.com/AbuHafsAfghan/status/2012428718040330263","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-2U41cWQAAQG_7.jpg"
"2012429078540808307","Any Talib spilling innocent blood in Waziristan is not one of us and may he be condemned to Hell for kidnapping family members of police officers for money.

This was with Mansoor Dadullah and some IMU militants.","en","Reply","Abu Hafs al-Khorasani ابوحفص الخراساني","AbuHafsAfghan","103","0","0","0","3","2","2026-01-17 09:37:36","https://x.com/AbuHafsAfghan/status/2012429078540808307","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2012270467508297976","🪵Some untold histories of Jihadi politics Part 5:

Mansoor Dadullah. 
He was the younger brother of Mullah Dadullah. He was not happy with the leadership changes in IEA and eventually turned against IEA and that led him to his doom.

But some misconceptions need to be cleared. https://t.co/G0RirHCAZH","en","Origin","Abu Hafs al-Khorasani ابوحفص الخراساني","AbuHafsAfghan","986","1","2","1","14","13","2026-01-16 23:07:20","https://x.com/AbuHafsAfghan/status/2012270467508297976","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-0BkJwXAAAhujN.png
https://pbs.twimg.com/media/G-0CQfJXgAAR4cB.png"
"2012270510655070314","Another deviant Taliban was called Muhammad Rasul who also rejected Mullah Hibatullah. But in 2021 he surrendered and admitted he was wrong.

He gave bayah to IEA in 2021 again and his faction rejoined IEA.

He is still alive today but no longer military active. https://t.co/C5Aew2BmAr","en","Reply","Abu Hafs al-Khorasani ابوحفص الخراساني","AbuHafsAfghan","276","0","0","0","6","0","2026-01-16 23:07:30","https://x.com/AbuHafsAfghan/status/2012270510655070314","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-0E7VlXcAAfBrl.png
https://pbs.twimg.com/media/G-0FIYCXwAEUCZS.png"
"2012427949388038566","I don't know what Mansoor Dadullah did in Waziristan but Mullah Umar really hated him for some reason.

This was the news piece related to Mullah Umar warning everyone about Mansoor Dadullah. https://t.co/ofRcPZ18Fh","en","Reply","Abu Hafs al-Khorasani ابوحفص الخراساني","AbuHafsAfghan","99","0","0","0","3","0","2026-01-17 09:33:06","https://x.com/AbuHafsAfghan/status/2012427949388038566","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-2UMgEWoAADLKa.jpg
https://pbs.twimg.com/media/G-2UO0WWEAAFuf3.jpg"
"2011336473925304389","A Commentary by an Arab Scholar on the Book “Tatimmat al-Niẓām” by Chief Justice Sheikh Abdul Hakim Haqqani of the Islamic Emirate

This book encompasses comprehensive knowledge of the judicial system in Islam, covering its history from the Prophetic era to the era of the Islamic Emirate.

It has also been translated into Turkish and Bengali.","en","Retweet","W.A. Mubariz - وکیل احمد مبارز","WakeelMubariz","11619","12","37","3","253","98","2026-01-14 09:15:58","https://x.com/WakeelMubariz/status/2011336473925304389","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","video","https://video.twimg.com/ext_tw_video/2011336399170211840/pu/vid/avc1/640x360/yurfDcUemld_nJcb.mp4?tag=19"
"2011860955932569931","Sayyid Qutb was the opposite of Mustafa Kemal

Mustafa Kemal abolished Shariah, seperated religion from governance and made women rights to rule.

Sayyid Qutb completely reversed his work and made his theology that the only acceptable Islam is political Islam with shariah. https://t.co/khgfmGcMnX","en","Origin","Abu Hafs al-Khorasani ابوحفص الخراساني","AbuHafsAfghan","7374","4","10","1","102","40","2026-01-15 20:00:05","https://x.com/AbuHafsAfghan/status/2011860955932569931","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-uPbVdW8AAAZa6.png
https://pbs.twimg.com/media/G-uP24FbQAgOzxd.png"
"2011860960567574560","Sayyid Qutb's project was a mixture of Rashidun Caliphate, Ibn Taymiyya works, Jihadi conquests, historic Islamic fitnah civil wars and Muhammad ibn abdul Wahhab work.

His version of Islam was mainly political Islam opposed to tyrants and Shariah can truly free societies. https://t.co/oVwQyDK51J","en","Reply","Abu Hafs al-Khorasani ابوحفص الخراساني","AbuHafsAfghan","978","2","1","0","21","5","2026-01-15 20:00:06","https://x.com/AbuHafsAfghan/status/2011860960567574560","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-uQdRQbQAQd4HD.png"
"2011862593757954356","Sayyid Qutb interpetation that political Islam can truly free societies has been adopted by some groups nowadays.

When you lookup ideology of AQ, ISIS and others then you find Qutbism in it.

Sayyid Qutb directly influenced people like Abdullah Azzam &amp; OBL https://t.co/SzNgCfbVTn","en","Reply","Abu Hafs al-Khorasani ابوحفص الخراساني","AbuHafsAfghan","831","0","3","0","23","3","2026-01-15 20:06:35","https://x.com/AbuHafsAfghan/status/2011862593757954356","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-uSLKQaQAA9zZ9.png
https://pbs.twimg.com/media/G-uSRR4XUAAOy70.png"
"2011536371287277827","AQ terror organization was quoting Sayyid Qutb (may Allah have mercy on him)

""The individual that testifies to the Prayer Unity and Oneness of Allah in every Prayer refuses to submit to even an inch of a tyrant oppressor."" https://t.co/j2ad0ZZkHC","en","Tweet","Abu Hafs al-Khorasani ابوحفص الخراساني","AbuHafsAfghan","13094","3","11","1","108","57","2026-01-14 22:30:18","https://x.com/AbuHafsAfghan/status/2011536371287277827","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-ppUXfbQAA7fOI.jpg"
"2011165241191907654","Important read https://t.co/4xqSR6M3zL","en","Tweet","Abu Hafs al-Khorasani ابوحفص الخراساني","AbuHafsAfghan","2003","1","0","0","21","6","2026-01-13 21:55:33","https://x.com/AbuHafsAfghan/status/2011165241191907654","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-kYH7iXQAAyNBw.jpg"
