"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"2012505756705181923","It is an innate human feeling, and anyone who claims they have none is lying or castrated

However to avoid it, simply stay away from its triggers. If you're the weak minded, no focus, no goals, no self-respect, follows half-naked women type of person, of course you fall into it https://t.co/VX0ci1ZKP7","en","Origin","Hussain al-Naijiri","ojora","191","1","0","0","7","2","2026-01-17 14:42:17","https://x.com/ojora/status/2012505756705181923","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","video","https://video.twimg.com/ext_tw_video/2012505708793679872/pu/vid/avc1/960x720/jxmfUT-5pTJeVMTU.mp4?tag=12"
"2012505761511842227","Social media making it easily accessible while also encouraging promiscuity from women is what makes those who fall in weaker each time.

Practical actions for are to stay busy, avoid places that encourage it, fast to diminish it's strength. And the best, if you can, get married. https://t.co/2CU8Z7OWwj","en","Reply","Hussain al-Naijiri","ojora","104","0","0","0","6","0","2026-01-17 14:42:18","https://x.com/ojora/status/2012505761511842227","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/G-3bU19W4AABo8i.jpg"
"2012484764385570986","Some women came to Aesha Radhi Allaahu Anha wearing thin clothing (i.e revealing what is beneath)

She said:
“If you are (truly) believers, then this is not the garment of believing women. And if you are disbelievers then (you may) enjoy it” https://t.co/nQ1J8s3Lag","en","Origin","Hussain al-Naijiri","ojora","1212","2","3","1","25","8","2026-01-17 13:18:52","https://x.com/ojora/status/2012484764385570986","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/G-3IOm-XoAADvpr.jpg"
"2012485677523271828","Narrated by al-Qurtubi in his tafsir 33:59","en","Reply","Hussain al-Naijiri","ojora","190","0","0","0","10","1","2026-01-17 13:22:30","https://x.com/ojora/status/2012485677523271828","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2012477008781935084","https://t.co/YZYDApNiZg","zxx","Tweet","Hussain al-Naijiri","ojora","900","0","0","0","21","4","2026-01-17 12:48:03","https://x.com/ojora/status/2012477008781935084","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","video","https://video.twimg.com/ext_tw_video/2012476984924753920/pu/vid/avc1/360x640/7Dkiacd0nq5Z3zNc.mp4?tag=12"
"2012474592493764863","I find it pathetic when “Muslims” argue online. 

Why are you wasting your time with someone you’ve never even met?

Why do you even care what someone random says about you?

Let the dogs bark.

In person, if a dog barks—you can always put it down.","en","Quoted","Bilal ⚜️","abbasifit","1461","1","1","1","21","1","2026-01-17 12:38:27","https://x.com/abbasifit/status/2012474592493764863","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2012474592493764863","I find it pathetic when “Muslims” argue online. 

Why are you wasting your time with someone you’ve never even met?

Why do you even care what someone random says about you?

Let the dogs bark.

In person, if a dog barks—you can always put it down.","en","Retweet","Bilal ⚜️","abbasifit","1461","1","1","1","21","1","2026-01-17 12:38:27","https://x.com/abbasifit/status/2012474592493764863","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2012286138241708311","The best of women and the worst of women. https://t.co/dJ65pcu2Gw","en","Retweet","Skoob","4KTr9","894","0","0","0","9","8","2026-01-17 00:09:36","https://x.com/4KTr9/status/2012286138241708311","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2012285926123196417/vid/avc1/592x1280/AJzBB2eN_3ul_1I_.mp4?tag=21"
"2012264270004658220","إِنَّا لِلّهِ وَإِنَّـا إِلَيْهِ رَاجِعونَ
my grandfather (nana) passed away

please make dua for him and 
pray for my mother","vi","Retweet","A 🍜","ssjnoodles","5685","30","60","0","268","4","2026-01-16 22:42:42","https://x.com/ssjnoodles/status/2012264270004658220","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2011165495161209024","“Allah does not let down a hand that was raised to Him.” https://t.co/oT1jtUiLc2","en","Retweet","Big Akh","Thoughtful1_","35909","7","330","3","2189","181","2026-01-13 21:56:34","https://x.com/Thoughtful1_/status/2011165495161209024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/G-kYW_EXAAALTv3.jpg"
